time	value	nobs
2016-01-01	0.5944781702127659	47
2016-01-02	0.6201268297872341	47
2016-01-03	0.6093197021276596	47
2016-01-04	0.5947117446808509	47
2016-01-05	0.6023279787234043	47
2016-01-06	0.595686659574468	47
2016-01-07	0.5774793191489366	47
2016-01-08	0.5813261276595744	47
2016-01-09	0.5647126595744679	47
2016-01-10	0.5438877872340424	47
2016-01-11	0.5583080638297873	47
2016-01-12	0.6000299574468086	47
2016-01-13	0.5705676808510639	47
2016-01-14	0.5191948723404256	47
2016-01-15	0.5006643617021275	47
2016-01-16	0.4927823617021277	47
2016-01-17	0.3896792127659575	47
2016-01-18	0.31051644680851065	47
2016-01-19	0.2794072978723404	47
2016-01-20	0.3265238085106383	47
2016-01-21	0.3191621063829786	47
2016-01-22	0.3092789148936169	47
2016-01-23	0.3896069361702127	47
2016-01-24	0.3905224468085105	47
2016-01-25	0.4318113404255318	47
2016-01-26	0.42813959574468086	47
2016-01-27	0.4433667021276595	47
2016-01-28	0.39538580851063837	47
2016-01-29	0.41491363829787237	47
2016-01-30	0.4147862978723404	47
2016-01-31	0.42016840425531926	47
2016-02-01	0.47820191489361713	47
2016-02-02	0.42613776595744673	47
2016-02-03	0.3596531276595744	47
2016-02-04	0.35061048936170214	47
2016-02-05	0.3731706170212766	47
2016-02-06	0.3814903191489362	47
2016-02-07	0.3653961063829787	47
2016-02-08	0.35804842553191485	47
2016-02-09	0.373143914893617	47
2016-02-10	0.41965463829787236	47
2016-02-11	0.4920618936170214	47
2016-02-12	0.5330100212765957	47
2016-02-13	0.5023648085106386	47
2016-02-14	0.5352114468085106	47
2016-02-15	0.5254064680851063	47
2016-02-16	0.4668663829787235	47
2016-02-17	0.46003402127659565	47
2016-02-18	0.4839122127659574	47
2016-02-19	0.4538109361702127	47
2016-02-20	0.47657746808510637	47
2016-02-21	0.4806027872340423	47
2016-02-22	0.4249266808510638	47
2016-02-23	0.3509563191489361	47
2016-02-24	0.3220049574468086	47
2016-02-25	0.29243385106382974	47
2016-02-26	0.2964294255319149	47
2016-02-27	0.29518321276595744	47
2016-02-28	0.2691637872340425	47
2016-02-29	0.2476352553191489	47
2016-03-01	0.2309658723404256	47
2016-03-02	0.34493242553191494	47
2016-03-03	0.35487953191489363	47
2016-03-04	0.3911428510638298	47
2016-03-05	0.3828353617021276	47
2016-03-06	0.3967157659574468	47
2016-03-07	0.397526340425532	47
2016-03-08	0.40582176595744684	47
2016-03-09	0.4530853617021275	47
2016-03-10	0.4341790638297873	47
2016-03-11	0.42901687234042557	47
2016-03-12	0.3820482553191489	47
2016-03-13	0.4060738510638299	47
2016-03-14	0.43425125531914893	47
2016-03-15	0.4666042553191489	47
2016-03-16	0.49275572340425533	47
2016-03-17	0.46783425531914896	47
2016-03-18	0.40924097872340426	47
2016-03-19	0.4423824042553192	47
2016-03-20	0.44299761702127666	47
2016-03-21	0.4399448510638298	47
2016-03-22	0.42717687234042556	47
2016-03-23	0.4189180638297873	47
2016-03-24	0.41442902127659564	47
2016-03-25	0.40778321276595747	47
2016-03-26	0.4390129787234041	47
2016-03-27	0.46803846808510635	47
2016-03-28	0.47367393617021286	47
2016-03-29	0.4684708936170213	47
2016-03-30	0.5134913191489363	47
2016-03-31	0.4882219361702129	47
2016-04-01	0.5101768297872339	47
2016-04-02	0.5589268297872338	47
2016-04-03	0.6434566170212768	47
2016-04-04	0.5987473191489361	47
2016-04-05	0.5606211276595746	47
2016-04-06	0.5402338510638297	47
2016-04-07	0.5005097872340425	47
2016-04-08	0.5047363617021277	47
2016-04-09	0.5591793191489363	47
2016-04-10	0.6330595106382978	47
2016-04-11	0.7230699787234042	47
2016-04-12	0.6882161914893618	47
2016-04-13	0.6642268510638297	47
2016-04-14	0.7261551489361702	47
2016-04-15	0.7993554255319151	47
2016-04-16	0.7758498297872339	47
2016-04-17	0.7036378936170212	47
2016-04-18	0.7483078297872342	47
2016-04-19	0.8225893191489365	47
2016-04-20	0.7858036808510639	47
2016-04-21	0.8567598723404254	47
2016-04-22	0.8677109148936168	47
2016-04-23	0.8089932978723403	47
2016-04-24	0.7875808297872341	47
2016-04-25	0.8384247021276594	47
2016-04-26	0.845355340425532	47
2016-04-27	0.9166328085106386	47
2016-04-28	0.9620187659574466	47
2016-04-29	0.9380756808510641	47
2016-04-30	0.8311501914893615	47
2016-05-01	0.7539368297872342	47
2016-05-02	0.6995319361702129	47
2016-05-03	0.6040413404255318	47
2016-05-04	0.4690591063829786	47
2016-05-05	0.42372580851063824	47
2016-05-06	0.4904064468085107	47
2016-05-07	0.574910425531915	47
2016-05-08	0.6238397872340424	47
2016-05-12	0.8722860638297874	47
2016-05-13	0.9132914680851063	47
2016-05-14	0.833096489361702	47
2016-05-15	0.8858543829787234	47
2016-05-16	0.9492843617021274	47
2016-05-17	1.1041999361702126	47
2016-05-18	1.1832253191489364	47
2016-05-19	1.209887659574468	47
2016-05-20	1.2626955319148936	47
2016-05-21	1.41404	47
2016-05-22	1.3426448936170212	47
2016-05-23	1.210278297872341	47
2016-05-24	1.3040742553191487	47
2016-05-25	1.425537659574468	47
2016-05-26	1.7207678723404256	47
2016-05-27	1.894564255319149	47
2016-05-28	1.9361442553191488	47
2016-05-29	1.9326842553191488	47
2016-05-30	1.9340655319148938	47
2016-05-31	1.9919425531914894	47
2016-06-01	1.911682765957446	47
2016-06-02	1.9395951063829782	47
2016-06-03	1.836352765957447	47
2016-06-04	1.932204893617021	47
2016-06-05	2.233414255319149	47
2016-06-06	2.3769323404255323	47
2016-06-07	2.3912127659574467	47
2016-06-08	2.2924485106382977	47
2016-06-09	2.1274751063829793	47
2016-06-10	2.0381734042553195	47
2016-06-11	2.0867957446808516	47
2016-06-12	1.9810936170212772	47
2016-06-13	1.891603404255319	47
2016-06-14	1.8234442553191488	47
2016-06-15	1.6949823404255322	47
2016-06-16	1.6474385106382976	47
2016-06-17	1.7394795744680855	47
2016-06-18	1.7955610638297872	47
2016-06-19	1.858266595744681	47
2016-06-20	1.9839906382978725	47
2016-06-21	2.135874042553192	47
2016-06-22	2.305323829787234	47
2016-06-23	2.533733829787234	47
2016-06-24	2.300266808510638	47
2016-06-25	2.015441489361702	47
2016-06-26	1.8968406382978718	47
2016-06-27	1.8744931914893614	47
2016-06-28	1.9384665957446807	47
2016-06-29	1.8796959574468084	47
2016-06-30	1.878684893617021	47
2016-07-01	1.9304638297872345	47
2016-07-02	1.7039251063829788	47
2016-07-03	1.6752940425531915	47
2016-07-04	1.7063829787234044	47
2016-07-05	1.6428093617021273	47
2016-07-06	1.5342093617021275	47
2016-07-07	1.524736595744681	47
2016-07-08	1.6542525531914898	47
2016-07-09	1.6461738297872337	47
2016-07-10	1.7534619148936168	47
2016-07-11	1.5643385106382977	47
2016-07-12	1.4066965957446804	47
2016-07-13	1.2778729787234042	47
2016-07-14	1.341563404255319	47
2016-07-15	1.4427746808510633	47
2016-07-16	1.6538170212765955	47
2016-07-17	1.7925044680851063	47
2016-07-18	1.8739763829787228	47
2016-07-19	1.993883191489362	47
2016-07-20	2.084041914893618	47
2016-07-21	2.038147659574468	47
2016-07-22	2.0018972340425534	47
2016-07-23	2.0164285106382973	47
2016-07-24	1.917591914893617	47
2016-07-25	1.7360985106382976	47
2016-07-26	1.5904670212765952	47
2016-07-27	1.5565168085106382	47
2016-07-28	1.581871063829787	47
2016-07-29	1.524151914893617	47
2016-07-30	1.4852357446808508	47
2016-07-31	1.446185531914894	47
2016-08-01	1.4583110638297874	47
2016-08-02	1.5005704255319148	47
