time	value	nobs
2010-02-03	6.291227659574468	47
2010-02-04	4.912582978723406	47
2010-02-05	3.3864534042553185	47
2010-02-06	3.3922727659574465	47
2010-02-07	5.204928085106384	47
2010-02-08	6.019243404255318	47
2010-02-09	5.653544468085108	47
2010-02-10	5.1006168085106385	47
2010-02-11	4.285981063829786	47
2010-02-12	2.980562765957447	47
2010-02-13	2.7585370212765956	47
2010-02-14	3.137203617021277	47
2010-02-15	3.0078748936170214	47
2010-02-16	3.365847234042554	47
2010-02-17	3.7521480851063838	47
2010-02-18	3.944914680851064	47
2010-02-19	5.283194042553191	47
2010-02-20	5.935942340425531	47
2010-02-21	5.8781099999999995	47
2010-02-22	4.009963191489361	47
2010-02-23	2.846267021276595	47
2010-02-24	2.9447510638297865	47
2010-02-25	3.5703191489361705	47
2010-02-26	4.353789787234042	47
2010-02-27	3.0894685106382975	47
2010-02-28	1.9279310638297875	47
2010-03-01	1.452656276595745	47
2010-03-02	0.9621287872340427	47
2010-03-03	2.07722	47
2010-03-04	2.875637446808511	47
2010-03-05	3.0212663829787236	47
2010-03-06	3.1896423404255314	47
2010-03-07	3.4692953191489355	47
2010-03-08	3.31611085106383	47
2010-03-09	3.1695036170212765	47
2010-03-10	3.2575553191489366	47
2010-03-11	3.9301078723404257	47
2010-03-12	5.010296382978722	47
2010-03-13	5.624531914893616	47
2010-03-14	5.819421063829787	47
2010-03-15	6.097076808510638	47
2010-03-16	6.5464489361702105	47
2010-03-17	6.673270425531915	47
2010-03-18	6.944389787234042	47
2010-03-19	6.079118510638296	47
2010-03-20	5.14771085106383	47
2010-03-21	4.056614680851063	47
2010-03-22	3.6679314893617025	47
2010-03-23	3.7305059574468085	47
2010-03-24	4.293262978723405	47
2010-03-25	5.685698723404256	47
2010-03-26	5.38801510638298	47
2010-03-30	3.6923721276595742	47
2010-03-31	4.00231085106383	47
2010-04-01	4.239581063829786	47
2010-04-02	3.5926610638297887	47
2010-04-03	3.798908723404255	47
2010-04-04	4.955605744680851	47
2010-04-05	5.529969574468085	47
2010-04-06	5.528772978723405	47
2010-04-07	5.446392127659574	47
2010-04-08	5.272029361702126	47
2010-04-09	4.928992340425532	47
2010-04-10	5.48655	47
2010-04-11	4.096482553191489	47
2010-04-12	3.6752008510638294	47
2010-04-13	3.6363478723404263	47
2010-04-14	3.465955531914893	47
2010-04-15	3.6104295744680845	47
2010-04-16	4.6547925531914895	47
2010-04-17	5.16233404255319	47
2010-04-18	5.4305448936170215	47
2010-04-19	5.571662340425531	47
2010-04-20	5.95032170212766	47
2010-04-21	5.841683829787235	47
2010-04-22	6.261689148936171	47
2010-04-23	6.118432765957446	47
2010-04-24	4.978317446808512	47
2010-04-25	3.9844919148936175	47
2010-04-26	4.433791489361703	47
2010-04-27	4.120109787234042	47
2010-04-28	3.808019148936169	47
2010-04-29	3.9714046808510646	47
2010-04-30	3.777431914893618	47
2010-05-01	4.185129148936171	47
2010-05-02	4.000365106382979	47
2010-05-03	4.4748	47
2010-05-04	4.094321489361702	47
2010-05-05	2.7398853191489363	47
2010-05-06	3.2640474468085103	47
2010-05-07	3.6482091489361697	47
2010-05-12	2.5009980851063833	47
2010-05-13	2.9923585106382973	47
2010-05-14	3.0139540425531903	47
2010-05-15	3.241836808510639	47
2010-05-16	3.403604893617021	47
2010-05-17	3.7892955319148944	47
2010-05-18	3.7134268085106377	47
2010-05-19	3.836015319148937	47
2010-05-20	3.69790595744681	47
2010-05-21	2.903652978723404	47
2010-05-22	2.6404159574468085	47
2010-05-23	3.098335957446808	47
2010-05-24	3.232553191489361	47
2010-05-25	3.491927021276596	47
2010-05-26	3.829429787234042	47
2010-05-27	3.8319806382978725	47
2010-05-28	3.6376736170212776	47
2010-05-29	3.7807961702127657	47
2010-05-30	4.396555531914895	47
2010-05-31	4.323126808510639	47
2010-06-08	2.065056382978723	47
2010-06-09	1.7352146808510642	47
2010-06-10	1.8281093617021282	47
2010-06-11	1.7999446808510637	47
2010-06-12	1.5729721276595743	47
2010-06-13	1.6018170212765959	47
2010-06-14	1.6662461702127656	47
2010-06-15	1.589364468085106	47
2010-06-16	1.8602442553191492	47
2010-07-03	2.202674680851063	47
2010-07-04	2.2987389361702126	47
2010-07-05	2.140385106382978	47
2010-07-06	2.1099859574468085	47
2010-07-07	2.4980417021276597	47
2010-07-08	2.395300212765958	47
2010-07-09	2.4482053191489364	47
2010-07-10	2.8050251063829785	47
2010-07-11	2.8038940425531913	47
2010-07-12	2.911058936170213	47
2010-07-13	2.8531829787234044	47
2010-07-14	2.0617872340425536	47
2010-07-15	2.0222825531914896	47
2010-07-16	2.039870000000001	47
2010-07-17	1.8017521276595752	47
2010-07-18	1.6908363829787236	47
2010-07-19	1.6148046808510639	47
2010-07-20	1.5338659574468083	47
2010-07-21	1.5994585106382977	47
2010-07-22	1.6928738297872337	47
2010-07-23	1.5811336170212766	47
2010-07-24	1.3718023404255317	47
2010-07-25	1.4780395744680854	47
