time	value	nobs
2001-08-09	5.277419354838708	31
2001-08-10	5.227659574468084	47
2001-08-11	5.070212765957449	47
2001-08-12	4.857446808510635	47
2001-08-13	4.744680851063828	47
2001-08-14	4.627659574468086	47
2001-08-15	4.512765957446811	47
2001-08-16	4.402325581395349	43
2001-08-17	4.293478260869564	46
2001-08-18	4.163829787234041	47
2001-08-19	4.1173913043478265	46
2001-08-20	4.1818181818181825	22
2001-09-07	3.6499999999999986	28
2001-09-08	3.7319148936170197	47
2001-09-09	3.77446808510638	47
2001-09-10	3.789361702127657	47
2001-09-11	3.8021276595744653	47
2001-09-12	3.755319148936168	47
2001-09-13	3.695744680851063	47
2001-09-14	3.678723404255318	47
2001-09-15	3.6829787234042546	47
2001-09-16	3.6659574468085103	47
2001-09-17	3.646808510638298	47
2001-09-18	3.634042553191489	47
2001-09-19	3.668085106382977	47
2001-09-20	3.6808510638297864	47
2001-09-21	3.646808510638298	47
2001-09-22	3.6468085106382975	47
2001-09-23	3.6361702127659576	47
2001-09-24	3.6085106382978727	47
2001-09-25	3.5936170212765965	47
2001-09-26	3.602127659574469	47
2001-09-27	3.5936170212765965	47
2001-09-28	3.580851063829788	47
2001-09-29	3.57872340425532	47
2001-09-30	3.5680851063829797	47
2001-10-01	3.597872340425532	47
2001-10-02	3.6255319148936165	47
2001-10-03	3.7702127659574485	47
2001-10-04	4.323076923076925	26
2001-10-22	6.496296296296297	27
2001-10-23	6.382978723404252	47
2001-10-24	6.189361702127662	47
2001-10-25	6.068085106382979	47
2001-10-26	5.925531914893617	47
2001-10-27	7.265957446808513	47
2001-10-28	11.77872340425532	47
2001-10-29	11.63191489361702	47
2001-10-30	10.145652173913048	46
2001-10-31	9.208510638297875	47
2001-11-01	8.395744680851067	47
2001-11-02	7.636170212765955	47
2001-11-03	6.961702127659572	47
2001-11-04	7.853191489361701	47
2001-11-05	12.540425531914899	47
2001-11-06	10.491489361702126	47
2001-11-07	9.604255319148933	47
2001-11-08	9.738297872340427	47
2001-11-09	10.389361702127664	47
2001-11-10	9.193617021276594	47
2001-11-11	9.463829787234044	47
2001-11-12	8.397872340425534	47
2001-11-13	6.77021276595745	47
2001-11-14	6.004255319148938	47
2001-11-15	6.5127659574468115	47
2001-11-16	6.712765957446811	47
2001-11-17	5.995744680851064	47
2001-11-18	5.759574468085106	47
2001-11-19	5.414893617021273	47
2001-11-20	5.09148936170213	47
2001-11-21	4.904255319148938	47
2001-11-22	4.795744680851062	47
2001-11-23	4.636170212765957	47
2001-11-24	4.621276595744678	47
2001-11-25	8.793617021276598	47
2001-11-26	11.740425531914891	47
2001-11-27	10.887234042553198	47
2001-11-28	9.948936170212765	47
2001-11-29	9.39787234042553	47
2001-11-30	10.885106382978723	47
2001-12-01	10.502127659574471	47
2001-12-02	10.621276595744682	47
2001-12-03	11.391489361702128	47
2001-12-04	10.1	47
2001-12-05	8.859574468085109	47
2001-12-06	9.08936170212766	47
2001-12-07	11.64255319148936	47
2001-12-08	13.780851063829788	47
2001-12-09	14.72127659574468	47
2001-12-10	14.036170212765958	47
2001-12-11	13.493617021276595	47
2001-12-12	14.08723404255319	47
2001-12-13	13.27872340425532	47
2001-12-14	13.287234042553191	47
2001-12-15	12.97021276595744	47
2001-12-16	11.187234042553186	47
2001-12-17	9.910638297872346	47
2001-12-18	8.691489361702128	47
2001-12-19	7.734042553191493	47
2001-12-20	7.063829787234043	47
2001-12-21	7.2446808510638325	47
2001-12-22	12.225531914893622	47
2001-12-23	11.976595744680848	47
2001-12-24	11.782978723404254	47
2001-12-25	12.534042553191487	47
2001-12-26	10.86595744680851	47
2001-12-27	9.421276595744688	47
2001-12-28	8.519148936170213	47
2001-12-29	7.982978723404253	47
2001-12-30	7.278723404255319	47
2001-12-31	6.85531914893617	47
2002-03-14	13.170212765957444	47
2002-03-19	9.529787234042546	47
2002-03-20	10.629787234042553	47
2002-03-31	11.03404255319149	47
2002-04-01	10.151063829787235	47
2002-04-02	9.263829787234044	47
2002-04-03	8.572340425531912	47
2002-04-04	8.22553191489362	47
2002-04-05	7.885106382978729	47
2002-04-08	11.50851063829788	47
2002-04-09	10.931914893617023	47
2002-04-10	13.910638297872339	47
2002-04-11	15.129787234042546	47
2002-04-12	14.172340425531905	47
2002-04-13	12.889361702127662	47
2002-04-14	11.895744680851061	47
2002-04-15	11.5404255319149	47
2002-04-16	10.972340425531913	47
2002-04-17	10.434042553191489	47
2002-04-18	9.71276595744681	47
2002-04-19	9.138297872340424	47
2002-04-20	8.519148936170213	47
2002-04-21	8.014893617021274	47
2002-04-22	7.610638297872338	47
2002-04-23	7.287234042553195	47
2002-04-24	7.008510638297874	47
2002-04-25	6.78085106382979	47
2002-04-26	6.593617021276596	47
2002-04-27	6.429787234042555	47
2002-04-28	6.2787234042553175	47
2002-04-29	6.148936170212767	47
2002-04-30	6.008510638297871	47
2002-05-01	5.908510638297876	47
2002-05-02	5.81914893617021	47
2002-05-03	5.7361702127659555	47
2002-05-04	5.651063829787234	47
2002-05-05	5.534042553191489	47
2002-05-06	5.431914893617023	47
2002-05-07	5.348936170212766	47
2002-05-08	5.272340425531913	47
2002-05-09	5.272340425531913	47
2002-05-10	5.208510638297869	47
2002-05-11	5.202127659574466	47
2002-05-12	5.1808510638297856	47
2002-05-13	5.163829787234041	47
2002-05-14	5.140425531914893	47
2002-05-15	5.095744680851063	47
2002-05-16	5.123404255319149	47
2002-05-17	5.112765957446808	47
2002-05-18	5.138297872340425	47
2002-05-19	5.144680851063828	47
2002-05-20	5.123404255319149	47
2002-05-21	5.074468085106384	47
2002-05-22	5.063829787234043	47
2002-05-23	5.021276595744681	47
2002-05-24	4.972340425531916	47
2002-05-25	4.980851063829788	47
2002-05-26	4.989361702127661	47
2002-05-27	4.982978723404257	47
2002-05-28	5.087234042553192	47
2002-05-29	5.15531914893617	47
2002-05-30	5.204255319148934	47
2002-05-31	5.240425531914892	47
2002-06-01	5.246808510638297	47
2002-06-02	5.238297872340423	47
2002-06-03	5.227659574468084	47
2002-06-04	5.225531914893615	47
2002-06-05	5.214893617021275	47
2002-06-06	5.199999999999999	47
2002-06-07	5.187234042553191	47
2002-06-08	5.151063829787234	47
2002-06-09	5.048936170212767	47
2002-06-10	5.061702127659575	47
2002-06-11	5.036170212765959	47
2002-06-12	5.0085106382978735	47
2002-06-13	4.944680851063831	47
2002-06-14	4.965957446808512	47
2002-06-15	4.940425531914895	47
2002-06-16	4.929787234042554	47
2002-06-17	4.9234042553191495	47
2002-06-18	4.906382978723404	47
2002-06-19	5.027272727272728	33
2002-07-03	4.963829787234043	47
2002-07-04	4.959574468085107	47
2002-07-05	5.002127659574469	47
2002-07-06	5.01063829787234	47
2002-07-07	5.023404255319149	47
2002-07-08	5.00212765957447	47
2002-07-09	4.906382978723404	47
2002-07-10	4.891489361702128	47
2002-07-11	4.897872340425532	47
2002-07-12	4.8808510638297875	47
2002-07-13	4.853191489361701	47
2002-07-14	4.86595744680851	47
2002-07-15	4.7957446808510635	47
2002-07-16	4.854999999999999	40
2002-07-17	4.793548387096774	31
2002-07-18	5.185714285714286	21
2002-07-23	5.773076923076922	26
2002-07-25	5.774468085106381	47
2002-07-26	5.795744680851062	47
2002-07-27	5.791489361702125	47
2002-07-28	5.789361702127658	47
2002-07-29	5.791489361702126	47
2002-07-30	5.795744680851062	47
2002-07-31	5.819148936170213	47
2002-08-01	5.8553191489361724	47
2002-08-02	5.870212765957449	47
2002-08-03	5.851063829787234	47
2002-08-04	5.838297872340425	47
2002-08-05	5.848936170212769	47
2002-08-06	5.834042553191489	47
2002-08-07	5.825531914893616	47
2002-08-08	5.82127659574468	47
2002-08-09	5.819148936170212	47
