time	value	nobs
2005-01-01	41.383760869565215	46
2005-01-02	41.300170212765956	47
2005-01-03	41.28931914893617	47
2005-01-04	40.74859574468085	47
2005-01-05	40.59251063829787	47
2005-01-06	40.63391489361702	47
2005-01-07	40.630446808510634	47
2005-01-08	40.65631914893616	47
2005-01-09	40.45357446808511	47
2005-01-10	40.41527659574467	47
2005-01-11	40.2547659574468	47
2005-01-12	40.00225531914894	47
2005-01-13	40.181446808510636	47
2005-01-14	40.13493617021276	47
2005-01-15	40.05597872340425	47
2005-01-16	40.09982978723405	47
2005-01-17	39.991957446808506	47
2005-01-18	40.61376595744681	47
2005-01-19	41.55729787234041	47
2005-01-20	42.08740425531915	47
2005-01-21	42.2271914893617	47
2005-01-22	42.2878510638298	47
2005-01-23	42.00789361702128	47
2005-01-24	41.742510638297865	47
2005-01-25	40.898851063829774	47
2005-01-26	39.199340425531915	47
2005-01-27	33.40312765957448	47
2005-01-28	28.41102127659574	47
2005-01-29	34.80451063829788	47
2005-01-30	37.19008510638297	47
2005-01-31	37.94936170212764	47
2005-02-01	38.695999999999984	47
2005-02-02	39.3004255319149	47
2005-02-03	39.05991489361702	47
2005-02-04	38.76708510638298	47
2005-02-05	38.36148936170213	47
2005-02-06	38.455936170212766	47
2005-02-07	38.45434042553191	47
2005-02-08	38.27672340425532	47
2005-02-09	38.12627659574468	47
2005-02-10	38.0153829787234	47
2005-02-11	37.437255319148946	47
2005-02-12	37.67925531914894	47
2005-02-13	38.334319148936174	47
2005-02-14	40.07742553191489	47
2005-02-15	39.39223404255319	47
2005-02-16	39.14146808510639	47
2005-02-17	38.71742553191489	47
2005-02-18	38.31910638297872	47
2005-02-19	39.408638297872336	47
2005-02-20	40.56231914893617	47
2005-02-21	40.09287234042553	47
2005-02-22	40.657446808510635	47
2005-02-23	39.670808510638295	47
2005-02-24	39.52951063829787	47
2005-02-25	39.234255319148936	47
2005-02-26	38.98893617021277	47
2005-02-27	38.83929787234043	47
2005-02-28	38.04146808510639	47
2005-03-01	35.333489361702135	47
2005-03-02	35.09217021276595	47
2005-03-03	35.70980851063828	47
2005-03-04	35.75251063829786	47
2005-03-05	36.097851063829786	47
2005-03-06	38.98259574468084	47
2005-03-07	37.90521276595745	47
2005-03-08	37.801468085106386	47
2005-03-09	37.92074468085106	47
2005-03-10	37.99144680851064	47
2005-03-11	37.87836170212766	47
2005-03-12	37.556744680851054	47
2005-03-13	37.57112765957447	47
2005-03-14	37.485382978723415	47
2005-03-15	37.43551063829787	47
2005-03-16	37.12123404255319	47
2005-03-17	36.40631914893617	47
2005-03-18	35.50582978723403	47
2005-03-19	34.69914893617022	47
2005-03-20	34.01317021276596	47
2005-03-21	33.51729787234042	47
2005-03-22	33.4628085106383	47
2005-03-23	33.22778723404256	47
2005-03-24	33.2203404255319	47
2005-03-25	33.11770212765957	47
2005-03-26	33.11993617021277	47
2005-03-27	33.20355319148936	47
2005-03-28	33.24880851063829	47
2005-03-29	33.39097872340425	47
2005-03-30	33.8563829787234	47
2005-03-31	34.18797872340426	47
2005-04-01	33.809808510638305	47
2005-04-02	33.474851063829774	47
2005-04-03	33.239829787234044	47
2005-04-04	32.8921914893617	47
2005-04-05	32.46776595744681	47
2005-04-06	32.154936170212764	47
2005-04-07	31.998127659574457	47
2005-04-08	40.34774468085106	47
2005-04-09	40.35908510638297	47
2005-04-10	39.359510638297884	47
2005-04-11	39.283531914893615	47
2005-04-12	38.86565	20
2005-04-21	41.34671428571429	21
2005-04-22	41.22297872340425	47
2005-04-23	42.043021276595745	47
2005-04-24	41.713808510638295	47
2005-04-25	42.19342553191489	47
2005-04-26	41.359702127659574	47
2005-04-27	41.07463829787234	47
2005-04-28	41.05802127659574	47
2005-04-29	41.279978723404255	47
2005-04-30	40.32351063829787	47
2005-05-01	39.248170212765956	47
2005-05-02	38.42872340425531	47
2005-05-03	38.19451063829788	47
2005-05-04	37.58406382978723	47
2005-05-05	37.746914893617024	47
2005-05-06	38.039382978723395	47
2005-05-13	37.55578125	32
2005-05-14	40.257765957446814	47
2005-05-15	38.957531914893615	47
2005-05-16	38.39074468085106	47
2005-05-17	39.70648936170213	47
2005-05-18	39.52646808510638	47
2005-05-19	38.56968085106383	47
2005-05-20	37.663425531914896	47
2005-05-21	36.99810638297874	47
2005-05-22	36.96091489361702	47
2005-05-23	37.059765957446814	47
2005-05-24	36.54055319148937	47
2005-05-25	36.15610638297872	47
2005-05-26	35.88012765957447	47
2005-05-27	35.60927659574468	47
2005-05-28	35.25391489361702	47
2005-05-29	35.204021276595746	47
2005-05-30	35.635446808510636	47
2005-05-31	35.51134042553192	47
2005-06-01	35.257999999999996	47
2005-06-02	35.03787234042553	47
2005-06-03	34.84695744680852	47
2005-06-04	34.72797872340425	47
2005-06-05	34.67748936170212	47
2005-06-06	34.50931914893617	47
2005-06-07	34.52768085106383	47
2005-06-08	34.20538297872339	47
2005-06-09	33.93870212765956	47
2005-06-10	33.81095744680851	47
2005-06-11	33.76559574468085	47
2005-06-12	33.800978723404256	47
2005-06-13	33.970531914893606	47
2005-06-14	35.28874468085107	47
2005-06-15	34.55248936170212	47
2005-06-16	34.157468085106395	47
2005-06-17	33.90491489361702	47
2005-06-18	33.71621276595745	47
2005-06-19	33.5778085106383	47
2005-06-20	33.301468085106386	47
2005-06-21	33.30093617021276	47
2005-06-22	33.39323404255319	47
2005-06-23	33.315574468085096	47
2005-06-24	33.13580851063829	47
2005-06-25	33.07540425531915	47
2005-06-26	33.179191489361706	47
2005-06-27	33.08004255319149	47
2005-06-28	32.90174468085106	47
2005-06-29	32.808255319148934	47
2005-06-30	32.643042553191485	47
2005-07-01	32.518021276595746	47
2005-07-02	32.45821276595744	47
2005-07-03	32.486106382978726	47
2005-07-04	32.12393617021276	47
2005-07-05	31.96172340425532	47
2005-07-06	31.904531914893614	47
2005-07-07	31.665489361702132	47
2005-07-08	31.796063829787233	47
2005-07-09	31.70446808510638	47
2005-07-10	31.742765957446796	47
2005-07-11	31.757297872340416	47
2005-07-12	31.72221276595745	47
2005-07-13	31.605851063829796	47
2005-07-14	31.502085106382967	47
2005-07-15	31.462170212765958	47
2005-07-16	31.33463829787234	47
2005-07-17	31.141936170212766	47
2005-07-18	30.745851063829782	47
2005-07-19	30.543170212765958	47
2005-07-20	30.49465957446808	47
2005-07-21	30.46534042553192	47
2005-07-22	30.268723404255322	47
2005-07-23	29.97310638297872	47
2005-07-24	29.941914893617017	47
2005-07-25	29.72089361702128	47
2005-07-26	29.64008510638298	47
2005-07-27	29.3143829787234	47
2005-07-28	29.371148936170208	47
2005-07-29	29.980851063829785	47
2005-07-30	29.96427659574469	47
2005-07-31	30.058212765957443	47
2005-08-01	29.89612765957446	47
2005-08-02	30.675872340425528	47
2005-08-03	31.2455744680851	47
2005-08-04	31.394446808510644	47
2005-08-05	31.30117021276596	47
2005-08-06	31.021872340425528	47
2005-08-07	30.713574468085103	47
2005-08-08	30.38987234042553	47
2005-08-09	27.955255319148936	47
2005-08-10	26.73125531914894	47
2005-08-11	32.59610638297872	47
2005-08-12	30.67031914893616	47
2005-08-13	29.664148936170214	47
2005-08-14	28.84887234042553	47
2005-08-15	28.388319148936173	47
2005-08-16	27.877276595744686	47
2005-08-17	27.537255319148937	47
2005-08-18	29.216553191489364	47
2005-08-19	29.402553191489364	47
2005-08-20	30.187319148936172	47
2005-08-21	31.055127659574474	47
2005-08-22	30.339659574468083	47
2005-08-23	29.79602127659575	47
2005-08-24	29.43344680851064	47
2005-08-25	28.949787234042557	47
2005-08-26	28.347914893617027	47
2005-08-27	27.96968085106383	47
2005-08-28	28.566680851063825	47
2005-08-29	28.82634042553191	47
2005-08-30	28.59412765957447	47
2005-08-31	28.213170212765956	47
2005-09-01	27.72014893617022	47
2005-09-02	27.911021276595744	47
2005-09-03	27.72740425531915	47
2005-09-04	27.414893617021285	47
2005-09-05	27.786510638297877	47
2005-09-06	31.686382978723415	47
2005-09-07	32.04670212765959	47
2005-09-08	35.6731914893617	47
2005-09-09	37.50889361702127	47
2005-09-10	37.84182978723403	47
2005-09-11	36.69351063829788	47
2005-09-12	37.55729787234043	47
2005-09-13	36.468	47
2005-09-14	35.78359574468085	47
2005-09-15	34.80974468085106	47
2005-09-16	33.35631914893617	47
2005-09-17	33.83206382978724	47
2005-09-18	33.15808510638297	47
2005-09-19	32.130425531914895	47
2005-09-20	31.176702127659592	47
2005-09-21	30.253191489361704	47
2005-09-22	29.594893617021278	47
2005-09-23	29.104127659574473	47
2005-09-24	28.757170212765956	47
2005-09-25	30.251851063829783	47
2005-09-26	33.77625531914894	47
2005-09-27	33.00970212765957	47
2005-09-28	32.41182978723404	47
2005-09-29	31.458574468085104	47
2005-09-30	30.632808510638302	47
2005-10-01	29.786212765957448	47
2005-10-02	29.626361702127657	47
2005-10-03	30.05174468085107	47
2005-10-04	29.306680851063824	47
2005-10-05	29.31455319148936	47
2005-10-06	29.29727659574468	47
2005-10-07	29.24314893617021	47
2005-10-08	29.329021276595743	47
2005-10-09	29.093510638297882	47
2005-10-10	28.937212765957437	47
2005-10-11	28.789914893617027	47
2005-10-12	28.540978723404262	47
2005-10-13	30.339297872340403	47
2005-10-14	31.816042553191462	47
2005-10-15	31.821063829787228	47
2005-10-16	31.68246808510638	47
2005-10-17	31.62629787234043	47
2005-10-18	31.760574468085103	47
2005-10-19	32.108936170212765	47
2005-10-20	31.939489361702126	47
2005-10-21	31.83582978723405	47
2005-10-22	31.66976595744681	47
2005-10-23	37.364553191489364	47
2005-10-24	36.17142553191489	47
2005-10-25	35.84272340425532	47
2005-10-26	35.492063829787234	47
2005-10-27	35.09936170212766	47
2005-10-28	34.694531914893616	47
2005-10-29	34.37827659574469	47
2005-10-30	33.857723404255324	47
2005-10-31	33.355808510638305	47
2005-11-01	32.7312340425532	47
