time	value	nobs
2004-09-20	10.587446808510636	47
2004-09-21	10.639574468085108	47
2004-09-22	10.694042553191487	47
2004-09-23	11.874255319148933	47
2004-09-24	14.097234042553195	47
2004-09-25	13.592978723404256	47
2004-09-26	14.665744680851063	47
2004-09-27	13.343829787234045	47
2004-09-28	12.52	47
2004-09-29	12.018936170212763	47
2004-09-30	11.829148936170212	47
2004-10-01	11.758085106382982	47
2004-10-02	11.542765957446809	47
2004-10-03	11.390851063829787	47
2004-10-04	11.280638297872336	47
2004-10-05	11.363829787234042	47
2004-10-06	11.24425531914894	47
2004-10-07	11.021702127659575	47
2004-10-08	10.919361702127661	47
2004-10-09	14.372340425531917	47
2004-10-10	15.75468085106383	47
2004-10-11	14.294680851063827	47
2004-10-12	13.174468085106383	47
2004-10-13	12.689787234042551	47
2004-10-14	13.09872340425532	47
2004-10-15	15.322340425531921	47
2004-10-16	15.158297872340427	47
2004-10-17	13.909361702127665	47
2004-10-18	13.626170212765956	47
2004-10-19	14.722127659574465	47
2004-10-20	14.682340425531914	47
2004-10-21	15.453191489361704	47
2004-10-22	14.006170212765955	47
2004-10-23	13.62617021276595	47
2004-10-24	13.401914893617025	47
2004-10-25	13.694042553191489	47
2004-10-26	17.13191489361702	47
2004-10-27	15.749361702127663	47
2004-10-28	14.497659574468091	47
2004-10-29	14.07106382978723	47
2004-10-30	14.276595744680856	47
2004-10-31	14.056808510638302	47
2004-11-01	13.865106382978716	47
2004-11-02	13.662340425531914	47
2004-11-03	13.44212765957446	47
2004-11-04	13.284255319148937	47
2004-11-05	13.25021276595745	47
2004-11-06	13.473829787234045	47
2004-11-07	14.018510638297872	47
2004-11-08	14.644680851063832	47
2004-11-09	14.08340425531915	47
2004-11-10	13.759574468085106	47
2004-11-11	14.627021276595737	47
2004-11-12	14.581063829787231	47
2004-11-13	15.203617021276594	47
2004-11-14	15.518723404255317	47
2004-11-15	15.105957446808508	47
2004-11-16	14.85212765957446	47
2004-11-17	14.699361702127648	47
2004-11-18	14.625106382978728	47
2004-11-19	16.714468085106382	47
2004-11-20	16.108936170212765	47
2004-11-21	15.911063829787233	47
2004-11-22	16.069787234042554	47
2004-11-23	16.901702127659572	47
2004-11-24	16.2736170212766	47
2004-11-25	15.926170212765955	47
2004-11-26	15.689787234042557	47
2004-11-27	15.633191489361698	47
2004-11-28	15.466808510638291	47
2004-11-29	15.528297872340417	47
2004-11-30	15.461063829787227	47
2004-12-01	16.324468085106382	47
2004-12-02	17.277021276595743	47
2004-12-03	17.250212765957443	47
2004-12-04	17.09340425531914	47
2004-12-05	16.940638297872344	47
2004-12-06	16.759574468085102	47
2004-12-07	16.49085106382979	47
2004-12-08	16.327446808510633	47
2004-12-09	16.15234042553192	47
2004-12-10	16.021276595744684	47
2004-12-11	15.93680851063829	47
2004-12-12	15.870425531914895	47
2004-12-13	15.810212765957449	47
2004-12-14	15.809574468085113	47
2004-12-15	15.800425531914884	47
2004-12-16	16.12872340425532	47
2004-12-17	18.015106382978722	47
2004-12-18	17.517446808510638	47
2004-12-19	17.300000000000004	47
2004-12-20	17.392553191489363	47
2004-12-21	17.068723404255323	47
2004-12-22	16.786382978723413	47
2004-12-23	16.70702127659574	47
2004-12-24	18.399787234042556	47
2004-12-25	17.63638297872341	47
2004-12-28	17.5604255319149	47
2004-12-29	17.357872340425534	47
2004-12-30	17.362127659574465	47
2004-12-31	17.328723404255314	47
2005-01-01	17.329148936170213	47
2005-01-02	18.43872340425532	47
2005-01-03	18.03531914893617	47
2005-01-04	17.69404255319149	47
2005-01-05	17.364255319148928	47
2005-01-06	18.29127659574468	47
2005-01-07	17.851702127659568	47
2005-01-08	17.53787234042553	47
2005-01-09	17.352127659574467	47
2005-01-10	17.249574468085108	47
2005-01-11	17.18978723404256	47
2005-01-12	17.111914893617023	47
2005-01-13	18.584893617021276	47
2005-01-14	17.870212765957447	47
2005-01-15	17.429787234042553	47
2005-01-16	16.978936170212762	47
2005-01-17	16.780212765957447	47
2005-01-18	17.56127659574468	47
2005-01-19	18.09765957446808	47
2005-01-20	18.23510638297872	47
2005-01-21	19.588297872340423	47
2005-01-22	18.24744680851064	47
2005-01-23	17.76914893617021	47
2005-01-24	17.487872340425525	47
2005-01-25	17.361276595744688	47
2005-01-26	17.268085106382987	47
2005-01-27	17.14382978723405	47
2005-01-28	17.065531914893608	47
2005-01-29	16.931489361702134	47
2005-01-30	16.644255319148932	47
2005-01-31	16.46255319148935	47
2005-02-01	16.55829787234042	47
2005-02-02	16.7359574468085	47
2005-02-03	16.843829787234043	47
2005-02-04	17.104893617021283	47
2005-02-05	17.613191489361697	47
2005-02-06	17.559574468085106	47
2005-02-07	18.524468085106378	47
2005-02-08	19.10404255319149	47
2005-02-09	18.793617021276596	47
2005-02-10	18.195744680851057	47
2005-02-11	18.138297872340427	47
2005-02-12	20.36404255319149	47
2005-02-13	19.349787234042555	47
2005-02-14	18.69510638297872	47
2005-02-15	18.646170212765956	47
2005-02-16	18.656595744680846	47
2005-02-17	18.609787234042553	47
2005-02-18	18.52063829787233	47
2005-02-19	18.299361702127662	47
2005-02-20	18.259787234042548	47
2005-02-21	18.333404255319145	47
2005-02-22	18.218723404255325	47
2005-02-23	18.226170212765968	47
2005-02-24	18.2140425531915	47
2005-02-25	18.14872340425532	47
2005-02-26	17.900000000000006	47
2005-02-27	17.694893617021272	47
2005-02-28	17.59361702127659	47
2005-03-01	17.47255319148936	47
2005-03-02	17.317872340425527	47
2005-03-03	17.244468085106384	47
2005-03-04	17.24744680851064	47
2005-03-05	17.248297872340427	47
2005-03-06	17.28212765957446	47
2005-03-07	17.29	47
2005-03-08	17.364468085106374	47
2005-03-09	17.4963829787234	47
2005-03-10	17.889999999999997	47
2005-03-11	18.53148936170212	47
2005-03-12	18.691489361702125	47
2005-03-13	18.59170212765958	47
2005-03-14	18.932127659574466	47
2005-03-15	20.209787234042555	47
2005-03-16	19.76787234042553	47
2005-03-17	18.672340425531914	47
2005-03-18	18.48808510638298	47
2005-03-19	18.32659574468085	47
2005-03-20	18.084680851063826	47
2005-03-21	17.729148936170212	47
2005-03-22	17.508085106382975	47
2005-03-23	17.964468085106382	47
2005-03-24	18.256808510638294	47
2005-03-25	20.09085106382979	47
2005-03-26	18.63404255319149	47
2005-03-27	20.066808510638296	47
2005-03-28	18.8436170212766	47
2005-03-29	18.322553191489362	47
2005-03-30	19.766595744680856	47
2005-03-31	18.576595744680848	47
2005-04-01	18.043829787234042	47
2005-04-02	17.589574468085104	47
2005-04-03	17.21808510638298	47
2005-04-04	16.87	47
2005-04-05	16.416595744680855	47
2005-04-06	16.144255319148932	47
2005-04-07	15.94851063829787	47
2005-04-08	20.58978723404255	47
2005-04-09	20.36063829787234	47
2005-04-10	18.52936170212766	47
2005-04-11	17.85872340425532	47
2005-04-12	17.397446808510633	47
2005-04-13	17.201914893617026	47
2005-04-14	17.00531914893617	47
2005-04-15	16.668510638297874	47
2005-04-16	16.48489361702127	47
2005-04-17	20.422340425531917	47
2005-04-18	19.56553191489362	47
2005-04-19	19.794893617021277	47
2005-04-20	20.278297872340417	47
2005-04-21	19.42106382978723	47
2005-04-22	18.244255319148934	47
2005-04-23	17.842765957446808	47
2005-04-24	19.785531914893618	47
2005-04-25	19.867659574468085	47
2005-04-26	19.160425531914893	47
2005-04-27	19.837021276595745	47
2005-04-28	19.343191489361697	47
2005-04-29	18.64914893617022	47
2005-04-30	18.110425531914895	47
2005-05-01	17.566382978723404	47
2005-05-02	17.06574468085107	47
2005-05-03	18.486595744680848	47
2005-05-04	19.755744680851063	47
2005-05-05	19.973404255319153	47
2005-05-06	19.656170212765964	47
2005-05-07	20.87382978723404	47
2005-05-08	19.719361702127657	47
2005-05-09	18.77148936170213	47
2005-05-10	18.32191489361702	47
2005-05-11	17.993829787234045	47
2005-05-12	17.56893617021277	47
2005-05-13	17.27531914893617	47
2005-05-14	17.151276595744683	47
2005-05-15	17.09255319148936	47
2005-05-16	18.598723404255324	47
2005-05-17	19.608723404255322	47
2005-05-18	18.89765957446809	47
2005-05-19	18.65574468085106	47
2005-05-20	18.32765957446808	47
2005-05-21	18.132127659574476	47
2005-05-22	18.819574468085104	47
2005-05-23	21.246808510638292	47
2005-05-24	19.806595744680852	47
2005-05-25	19.119999999999997	47
2005-05-26	18.756595744680858	47
2005-05-27	18.48297872340426	47
2005-05-28	18.13446808510638	47
2005-05-29	17.786808510638295	47
2005-05-30	17.44276595744681	47
2005-05-31	17.31765957446808	47
2005-06-01	17.031914893617017	47
2005-06-02	16.689361702127663	47
2005-06-03	16.427446808510638	47
2005-06-04	16.405744680851065	47
2005-06-05	16.394893617021268	47
2005-06-06	16.18106382978724	47
2005-06-07	18.896808510638294	47
2005-06-08	18.123829787234044	47
2005-06-09	17.573404255319147	47
2005-06-10	17.08382978723404	47
2005-06-11	16.628085106382976	47
2005-06-12	16.359148936170214	47
2005-06-13	16.190851063829786	47
2005-06-14	16.642340425531916	47
2005-06-15	19.407234042553192	47
2005-06-16	19.310000000000002	47
2005-06-17	19.10319148936171	47
2005-06-18	18.67170212765957	47
2005-06-19	17.96787234042553	47
2005-06-20	17.037446808510637	47
2005-06-21	16.605106382978725	47
2005-06-22	15.832553191489362	47
2005-06-23	15.002553191489362	47
2005-06-24	14.188936170212767	47
2005-06-25	13.389574468085105	47
2005-06-26	12.903829787234043	47
2005-06-27	12.302127659574472	47
2005-06-28	11.68787234042553	47
2005-06-29	11.642340425531915	47
2005-06-30	12.262127659574467	47
2005-07-01	11.384680851063829	47
2005-07-02	11.026382978723404	47
2005-07-03	10.571914893617024	47
2005-07-04	10.216808510638295	47
2005-07-05	9.888085106382979	47
2005-07-06	10.597659574468086	47
2005-07-07	13.130425531914893	47
2005-07-08	14.199787234042555	47
2005-07-09	14.148723404255318	47
2005-07-10	14.270425531914892	47
2005-07-11	17.579148936170213	47
2005-07-12	16.76808510638298	47
2005-07-13	15.697659574468084	47
2005-07-14	14.421063829787233	47
2005-07-15	13.120425531914893	47
2005-07-16	12.112978723404257	47
2005-07-17	11.329148936170213	47
2005-07-18	10.467021276595746	47
2005-07-19	17.522340425531915	47
2005-07-20	16.230425531914896	47
2005-07-21	14.89191489361702	47
2005-07-22	13.680638297872346	47
2005-07-23	12.704255319148935	47
2005-07-24	11.960638297872338	47
2005-07-25	12.818085106382979	47
2005-07-26	15.343829787234045	47
2005-07-27	14.313617021276599	47
2005-07-28	13.006382978723405	47
2005-07-29	13.469574468085108	47
2005-07-30	18.366170212765955	47
2005-07-31	17.04063829787234	47
2005-08-01	15.262553191489362	47
2005-08-02	16.195531914893618	47
2005-08-03	19.785319148936168	47
2005-08-04	18.060638297872345	47
2005-08-05	16.655744680851065	47
2005-08-06	16.565106382978723	47
2005-08-07	16.044042553191492	47
2005-08-08	15.00382978723404	47
2005-08-09	13.790212765957449	47
2005-08-10	12.731063829787235	47
2005-08-11	11.893617021276595	47
2005-08-12	11.213191489361702	47
2005-08-13	10.712340425531915	47
2005-08-14	11.21595744680851	47
2005-08-15	16.12127659574468	47
2005-08-16	18.317234042553192	47
2005-08-17	16.879361702127657	47
2005-08-18	15.444042553191489	47
2005-08-19	15.412340425531912	47
2005-08-20	20.22851063829787	47
2005-08-21	20.679787234042553	47
2005-08-22	20.97148936170213	47
2005-08-23	20.012978723404256	47
2005-08-24	19.435957446808505	47
2005-08-25	18.360212765957446	47
2005-08-26	17.56851063829787	47
2005-08-27	16.432765957446808	47
2005-08-28	15.536595744680852	47
2005-08-29	14.623617021276594	47
2005-08-30	13.741914893617022	47
2005-08-31	13.047021276595737	47
2005-09-01	12.477021276595744	47
2005-09-02	11.770638297872338	47
2005-09-03	11.427021276595744	47
2005-09-04	11.047021276595743	47
2005-09-05	10.75936170212766	47
2005-09-06	10.48872340425532	47
2005-09-07	10.229361702127658	47
2005-09-08	10.057021276595744	47
2005-09-09	9.908936170212765	47
2005-09-10	9.737446808510642	47
2005-09-11	10.871276595744686	47
2005-09-12	11.351276595744682	47
2005-09-13	11.08468085106383	47
2005-09-14	10.820851063829785	47
2005-09-15	10.615531914893614	47
2005-09-16	11.01531914893617	47
2005-09-17	17.268936170212765	47
2005-09-18	16.39148936170213	47
2005-09-19	15.590425531914894	47
2005-09-20	14.63255319148936	47
2005-09-21	13.625531914893614	47
2005-09-22	12.874255319148936	47
2005-09-23	12.285106382978725	47
2005-09-24	11.87617021276596	47
2005-09-25	11.456170212765958	47
2005-09-26	11.144255319148936	47
