time	value	nobs
2015-11-20	31.159510638297878	47
2015-11-21	34.60282978723404	47
2015-11-22	33.874106382978724	47
2015-11-23	33.40248936170212	47
2015-11-24	33.1932340425532	47
2015-11-30	32.76240425531915	47
2015-12-01	34.32802127659574	47
2015-12-02	35.445042553191485	47
2015-12-03	35.31027659574468	47
2015-12-05	35.180851063829785	47
2015-12-06	34.78546808510638	47
2015-12-08	34.670212765957444	47
2015-12-09	34.74646808510638	47
2015-12-10	36.163106382978725	47
2015-12-11	35.47991489361702	47
2015-12-12	35.36619148936171	47
2015-12-13	35.48770212765958	47
2015-12-14	35.329	47
2015-12-15	35.350744680851065	47
2015-12-16	35.34591489361701	47
2015-12-17	35.692106382978736	47
2015-12-18	36.68614893617021	47
2015-12-19	37.441744680851066	47
2015-12-20	37.411319148936165	47
2015-12-21	37.36229787234041	47
2015-12-22	37.43025531914894	47
2015-12-23	37.44229787234042	47
2015-12-24	37.26046808510639	47
2015-12-25	37.18631914893617	47
2015-12-26	37.23223404255318	47
2015-12-27	37.135978723404264	47
2015-12-28	37.01831914893617	47
2015-12-29	36.88925531914893	47
2015-12-30	36.68427659574468	47
2015-12-31	36.32389361702128	47
2016-01-01	36.093148936170195	47
2016-01-02	36.053446808510635	47
2016-01-03	35.93463829787234	47
2016-01-04	35.747936170212775	47
2016-01-05	35.63506382978722	47
2016-01-06	35.60931914893618	47
2016-01-07	35.61404255319149	47
2016-01-08	35.632765957446814	47
2016-01-09	35.678191489361694	47
2016-01-10	37.5811914893617	47
2016-01-11	38.53355319148937	47
2016-01-12	38.95021276595743	47
2016-01-13	38.995297872340416	47
2016-01-14	38.968489361702126	47
2016-01-15	38.826212765957436	47
2016-01-16	38.761106382978724	47
2016-01-17	38.523553191489356	47
2016-01-18	38.20727659574469	47
2016-01-19	37.95421276595744	47
2016-01-20	37.70640425531913	47
2016-01-21	37.59	47
2016-01-22	37.401723404255314	47
2016-01-23	37.15389361702127	47
2016-01-24	37.03759574468085	47
2016-01-25	37.29091489361703	47
2016-01-26	38.238170212765965	47
2016-01-27	39.16744680851063	47
2016-01-28	39.870021276595736	47
2016-01-29	40.45538297872341	47
2016-01-30	40.207617021276604	47
2016-01-31	40.25114893617021	47
2016-02-01	41.49972340425532	47
2016-02-02	41.47134042553192	47
2016-02-03	41.285148936170216	47
2016-02-04	41.00329787234044	47
2016-02-05	40.830510638297866	47
2016-02-06	40.71461702127659	47
2016-02-07	40.702893617021275	47
2016-02-08	40.869531914893614	47
2016-02-09	41.07268085106384	47
2016-02-10	42.50470212765956	47
2016-02-11	42.295978723404254	47
2016-02-12	41.807851063829794	47
2016-02-13	41.6847659574468	47
2016-02-14	41.5401914893617	47
2016-02-15	42.63602127659575	47
2016-02-16	42.31436170212766	47
2016-02-17	41.98325531914894	47
2016-02-18	42.27582978723404	47
2016-02-19	44.07202127659574	47
2016-02-20	42.88982978723405	47
2016-02-21	43.46636170212765	47
2016-02-22	43.41470212765958	47
2016-02-23	43.41706382978723	47
2016-02-24	43.36648936170213	47
2016-02-25	42.76465957446809	47
2016-02-26	42.320872340425524	47
2016-02-27	41.91025531914894	47
2016-02-28	42.022340425531915	47
2016-02-29	43.07185106382978	47
2016-03-01	44.05195744680851	47
2016-03-02	43.34710638297871	47
2016-03-03	43.30882978723404	47
2016-03-04	43.33591489361702	47
2016-03-05	42.98159574468085	47
2016-03-06	43.24548936170213	47
2016-03-07	43.11834042553191	47
2016-03-08	43.01746808510639	47
2016-03-09	43.00972340425532	47
2016-03-10	42.845531914893606	47
2016-03-11	43.03255319148936	47
2016-03-12	42.89468085106383	47
2016-03-13	42.734361702127664	47
2016-03-14	42.43887234042553	47
2016-03-15	43.15595744680851	47
2016-03-16	43.24721276595744	47
2016-03-17	42.98127659574468	47
2016-03-18	42.89965957446809	47
2016-03-19	42.92448936170213	47
2016-03-20	42.674085106382975	47
